gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
TP53TG3C	13.254835342271775	-26.864942936251417	3.3964346911104464	-7.909748126930144	2.579101665531137e-15	6.55607643378015e-11
GRM3	19.80755658810357	-19.76126367380728	2.961466011000516	-6.672797729368853	2.509721976725272e-11	1.601274291274794e-7
TSPEAR-AS1	37.81524746094257	-20.51183466823829	3.089411081156201	-6.639399590863709	3.1496347192659204e-11	1.601274291274794e-7
ARMCX7P	96.84195967759375	-21.42976281565484	3.216013180564147	-6.663456152843152	2.674618687215073e-11	1.601274291274794e-7
AC010745.2	61.185363637454365	-22.536813100430233	3.3925732211108333	-6.642985023931476	3.073930840795233e-11	1.601274291274794e-7
OLFM4	20.827886128802454	-19.736819116014903	3.029996390630174	-6.513809447776295	7.326843399315024e-11	3.1041393201764656e-7
MCOLN3	28.853669434803198	-19.135188499041394	2.9799718741129326	-6.421264799600664	1.3514670099684518e-10	4.2942864241747554e-7
KLB	26.104547384751545	-19.23896784112313	2.988854922887913	-6.436902538760201	1.219361720198507e-10	4.2942864241747554e-7
CD5L	140.52664195965278	-20.596137999168683	3.2481062657624777	-6.340968033055974	2.283259180044354e-10	6.448938706303053e-7
NR0B1	28.334773775662264	-18.872825256042145	3.01361858902526	-6.26251288891421	3.78822554287733e-10	9.207841264595454e-7
OTP	81.77039876897649	-22.988192000282936	3.6753860597789525	-6.254633289234794	3.984510382004327e-10	9.207841264595454e-7
WFDC2	79.61349120135434	-20.089448597089017	3.2376235713022368	-6.204998250926571	5.469751102821533e-10	9.931505216694528e-7
UBBP4	70.07432387464905	-19.910890567679957	3.206004476015762	-6.210499928067495	5.28163007546967e-10	9.931505216694528e-7
CCNYL2	188.25508347531283	-20.323608882988864	3.2753079841748933	-6.205098568191208	5.466263100255595e-10	9.931505216694528e-7
TSPEAR	22.783689448774375	-19.96145069312483	3.22272922497097	-6.193958381131025	5.867172518561735e-10	9.942901694789287e-7
KHDRBS2	44.085304091557546	-18.752813795434513	3.0540506360893485	-6.140308734188874	8.236124890839086e-10	1.3085143420320598e-6
LRRTM3	143.00539995890318	-18.684469931940757	3.0548716774203624	-6.116286346835544	9.578115351003622e-10	1.432209954250071e-6
TNNC1	47.93716488397767	-20.583209902172793	3.3744123439602163	-6.099790957383798	1.0620726957851838e-9	1.4998826626032984e-6
XDH	103.77274817530984	-22.12179332552088	3.659100823457369	-6.045691111790326	1.4877088333381713e-9	1.990397818076648e-6
C1QTNF9	35.44302307083275	-19.776713676780773	3.3348721775067234	-5.930276371661894	3.02425212605929e-9	3.843824452221357e-6
PRG2	10.346970598407182	-18.091670179917685	3.0579798440117236	-5.916216294016987	3.294319393996964e-9	3.987695190257277e-6
FOLR1	6.557898736962699	-17.448296383157288	2.957229636936349	-5.900216934533868	3.6302393844468723e-9	4.19457659784725e-6
AC005730.2	7.370091185471556	-17.332098304401875	2.948213905868218	-5.878846941839436	4.131341490148386e-9	4.566030464329216e-6
IGHV4-61	66.09317934722912	-19.42376955945381	3.3091025828648313	-5.869799763849516	4.363217831053311e-9	4.621374886057299e-6
CDHR5	27.52808080232908	-18.526522354710952	3.162540646978559	-5.858113593705395	4.6815440139873996e-9	4.7601939534223875e-6
IGLV2-8	56.07197493167663	-20.024969633464373	3.4464504177959436	-5.810317052601221	6.2354639762955314e-9	5.906767262857604e-6
PCSK9	8.654080087879183	-17.557721542613162	3.022353416792428	-5.80928803529763	6.2739070061823485e-9	5.906767262857604e-6
HCN1	150.19942601677548	-20.0058168078831	3.517566943905234	-5.68740186808569	1.2898667742522062e-8	1.1042018121992763e-5
SERPINA6	45.16905076907459	-20.393651786501312	3.5868628094261	-5.685651464814264	1.3031492669542992e-8	1.1042018121992763e-5
CNGA1	7.314727821888078	-17.35197189949072	3.0509428869410695	-5.687412889229179	1.2897835612502338e-8	1.1042018121992763e-5
BCAS1	44.64550867036093	-18.948762848640087	3.337830935008801	-5.676969030964453	1.3710228194664933e-8	1.1242387119625246e-5
NPY6R	12.73535380126822	-17.240244818163312	3.046417928604934	-5.659185713254468	1.5209290206762884e-8	1.1320939531927928e-5
IGHV3-33	157.48083806405856	-19.18851313278291	3.3883778631225154	-5.663038158058318	1.4871607245523947e-8	1.1320939531927928e-5
SLC17A6	62.53001545937935	-21.8826340641847	3.871777911594924	-5.65183090658484	1.587477199074202e-8	1.1320939531927928e-5
BEND3P3	52.24424518586132	-20.782202009850128	3.6803987567290055	-5.6467256358711895	1.6353249421525338e-8	1.1320939531927928e-5
SNX18P7	8.422519191359449	-18.690355205338065	3.3107130912092746	-5.645416769869118	1.6478157461893522e-8	1.1320939531927928e-5
H2AFB3	9.964509284264379	-18.05757951495016	3.1972058413485507	-5.647925223148487	1.6239578042527148e-8	1.1320939531927928e-5
C9orf84	6.421648598784868	-18.131692676754806	3.232575714364993	-5.609054289488342	2.0343520547940405e-8	1.3608744534964343e-5
APOC1P1	11.409263085261738	-18.362000261727385	3.2763631340771373	-5.604384956827889	2.089957477977169e-8	1.3622235664148626e-5
GPX2	12.99922855760495	-17.01407724262993	3.038410861000911	-5.599663120288205	2.1476875821358446e-8	1.3648554584473292e-5
HTR2C	102.33526012643483	-19.819043400591845	3.552245908370137	-5.5792993818058445	2.4148928964794456e-8	1.4972335958172563e-5
KRT222	34.24585816919679	-18.55308555417392	3.342970921167818	-5.549879431105752	2.8586667797336978e-8	1.6596249625374585e-5
CCL13	21.735280358076274	-17.984251724893337	3.2409753574283267	-5.549024519323595	2.8726789280742792e-8	1.6596249625374585e-5
DACH2	35.37823248017651	-19.324129728958308	3.4797972676917985	-5.553234353154226	2.804317033276136e-8	1.6596249625374585e-5
GABRA1	35.662836852997536	-19.690509175742985	3.5529076691814905	-5.542082994878173	2.9889456990482666e-8	1.6884222148845986e-5
MYCNOS	189.5530825121049	-8.174368471564103	1.4765889341652547	-5.535981126788842	3.094908947332085e-8	1.7102735965474263e-5
ARAP1-AS1	55.249081493008084	-21.021998355211334	3.8265353350363083	-5.493742122993323	3.935049752897439e-8	2.1282758450777213e-5
GTSF1	35.25692363484463	-18.851113197543192	3.4371108191738218	-5.484581146578926	4.144502108957156e-8	2.1948592418685608e-5
NT5C1B	17.78231551890622	-21.444757615461288	3.928014057793716	-5.459440139454685	4.7763833853800006e-8	2.4778707276808087e-5
RAB11FIP1P1	54.06114218914032	-20.214436104707456	3.7106254638629603	-5.447716645501361	5.102055208035064e-8	2.5938848677650262e-5
LPA	12.150122221653604	-28.545003176539673	5.243363245148038	-5.444025493170605	5.208976021779975e-8	2.5963170681107247e-5
DPEP3	25.62751766664346	-20.00359814419283	3.678020105661712	-5.438686458891444	5.367481749678455e-8	2.6238728091697374e-5
CASP16P	4.569374393282418	-16.302282279995055	3.0051569034618395	-5.424769089832007	5.80295080749767e-8	2.7832265948413354e-5
IGKV2-30	53.94047299750222	-18.92163402506518	3.494341848938547	-5.414935012958987	6.131096988258016e-8	2.8861571378059033e-5
TMPRSS6	40.330586332410626	-18.278236162355196	3.3780117902301097	-5.4109450462013	6.269301033364654e-8	2.8975569503296277e-5
IGLV2-11	63.753097293499884	-18.71902267924237	3.468729949249566	-5.396506200574102	6.795106455455233e-8	3.084492966029858e-5
POU5F1P3	8.78389244698094	-18.660993702786453	3.467566245807549	-5.381582464458602	7.383386537593448e-8	3.292731329572376e-5
C4orf19	9.243821549139918	-18.132149613374718	3.3774922981657176	-5.368524340743014	7.938347875034333e-8	3.479186258334013e-5
RIPPLY3	8.189728263798763	-17.61346727035465	3.292975576115179	-5.348799850843043	8.853939006205894e-8	3.814697110809387e-5
ITIH2	291.94927300788106	-23.286525032091774	4.365725550711436	-5.333941577774401	9.61034547040253e-8	4.0715830309605385e-5
IGLV3-9	25.50128851902994	-19.72232132558018	3.7060669634369385	-5.321631130833659	1.0284093929795699e-7	4.2856011097607646e-5
GLRA2	64.17245360922439	-21.703377075274524	4.0834220303058055	-5.314997302311456	1.0665890702996859e-7	4.3730151882287125e-5
ABCB11	33.565509183146325	-18.95346751553992	3.570314900566192	-5.3086262818257905	1.1045454549070622e-7	4.4567532482123046e-5
MAL2	80.13304485009482	-18.962169951700833	3.5779754271641044	-5.299692616036273	1.1599780407266135e-7	4.6072877805110184e-5
IGHV6-1	26.921547753085072	-17.66190655078434	3.3345878142755425	-5.2965786281509235	1.1799254422155898e-7	4.614416114018507e-5
BTBD17	47.44274337110349	-20.184731200397003	3.8142605057865486	-5.291912067824182	1.2104409246192653e-7	4.662031561185109e-5
CCL7	3.1040750366056487	-22.79758377541024	4.311654049188473	-5.287433433974401	1.240444783336882e-7	4.706284536182618e-5
IGLV8-61	24.503301034313075	-19.181370361985458	3.632467562510738	-5.280534521477576	1.2880755130854058e-7	4.815129344504561e-5
PPP1R1B	28.673998803114195	-16.0617796234498	3.057130317237116	-5.253874698402012	1.4893222320435463e-7	5.486749440369122e-5
SLC38A4	33.62490197564212	-19.720166232358327	3.763658270614584	-5.23962719631773	1.6090131228588697e-7	5.84301622615321e-5
CYP2W1	11.298638783930826	-17.928263312131083	3.4354937843508204	-5.218540459539458	1.803385875202358e-7	6.456629429245625e-5
IGFL4	27.542085281083448	-19.141014909554897	3.670407507976996	-5.214956341483939	1.8386053371656534e-7	6.491298287604293e-5
PCK1	271.2174352204722	-21.83120125545989	4.189876506129302	-5.21046413265961	1.8836879578121355e-7	6.559362724326641e-5
DDX1	20171.33544045247	-5.384715271702517	1.038020909978456	-5.187482467780226	2.1315598535471096e-7	6.980069065738106e-5
SLC9A2	7.324930767008627	-17.894850320473193	3.447353004996607	-5.190895824865144	2.0928470194170414e-7	6.980069065738106e-5
IGHV3-53	21.459375451408132	-17.3462935257919	3.3431167076730897	-5.1886592789234225	2.1181354466608176e-7	6.980069065738106e-5
